GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(km/h),Engine Load(%),Engine Load(Absolute)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel used (trip)(gal),Speed (OBD)(km/h),Engine RPM(rpm),Fuel flow rate/hour(gal/hr)
,13-Mar-2015 17:43:05.838,,,,,,,0.34476504,4.68305874,8.95431423,0.04966944,,14.59457588,13,,28.62745094,,,,0.00016788,0,697.5,0.09032527
,13-Mar-2015 17:43:06.648,,,,,,,1.30244577,4.43406153,8.76277828,0.07225198,,14.64885807,13,,29.01960754,,,,0.00020047,0,713.25,0.09175219
,13-Mar-2015 17:43:07.721,,,,,,,1.54186594,4.15633392,9.42357826,0.06925908,14.69371891,14.76370239,13,,28.62745094,17.25490189,3.125,0.78125,0.00023228,0,710.75,0.0914122
,13-Mar-2015 17:43:08.876,,,,,,,0.45968673,5.77481461,7.49863958,0.01507485,14.69371891,14.7251215,13,,29.01960754,17.25490189,3.125,0,0.00028163,0,693.75,0.08977085
,13-Mar-2015 17:43:09.939,,,,,,,0.45968673,1.95366859,11.9901619,0.25824338,14.69371891,14.75383282,13,,28.62745094,17.25490189,3.125,0,0.00032827,0,716.25,0.09093876
,13-Mar-2015 17:43:11.043,,,,,,,3.57214904,0.17238252,10.0460701,0.1060186,14.69371891,14.68609238,13,,28.62745094,16.86274529,3.125,0.78125,0.00037817,0,714,0.0898309
,13-Mar-2015 17:43:12.066,,,,,,,1.45567465,0.4309563,10.35252857,0.08558995,14.69371891,14.59143639,13,,29.01960754,17.25490189,3.125,0,0.00042206,0,700,0.09118044
,13-Mar-2015 17:43:13.077,,,,,,,1.24498487,0.51714754,10.28549004,0.07937026,14.69371891,14.64751339,13,,28.62745094,17.25490189,3.125,0,0.00047119,0,717.75,0.09177194
,13-Mar-2015 17:43:14.059,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.64975643,13,,28.62745094,17.25490189,3.125,0.78125,0.00051109,0,705.25,0.0914206
,13-Mar-2015 17:43:14.979,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.61341763,13,,28.62745094,17.25490189,3.125,0.78125,0.00055338,0,700.75,0.09000034
,13-Mar-2015 17:43:15.899,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70672894,13,,28.62745094,16.86274529,3.125,0.78125,0.00059331,0,717,0.09069406
,13-Mar-2015 17:43:16.898,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6919241,13,,28.62745094,17.25490189,3.125,0.78125,0.00063261,0,696,0.08965169
,13-Mar-2015 17:43:17.802,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.84804058,13,,29.01960754,17.64705849,3.125,0.78125,0.00067582,0,690.5,0.09020943
,13-Mar-2015 17:43:18.734,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.13425255,13,,29.41176605,17.25490189,3.125,1.5625,0.00071577,0,714.75,0.09296088
,13-Mar-2015 17:43:19.739,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.93955708,13,,29.01960754,29.01960754,3.125,3.125,0.00075487,0,707,0.08757289
,13-Mar-2015 17:43:20.641,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.08131695,13,,38.03921509,28.23529434,3.125,3.125,0.00082575,0,685,0.14755049
,13-Mar-2015 17:43:21.565,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.2109642,13,,43.13725662,23.52941132,3.125,4.6875,0.0008901,0,729.5,0.14616355
,13-Mar-2015 17:43:22.577,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,13.96607685,13,,40,26.66666603,3.125,4.6875,0.00094366,0,722.5,0.12324781
,13-Mar-2015 17:43:23.500,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,13.45690632,13,,39.2156868,24.31372643,3.125,2.34375,0.00101473,0,748.25,0.14750956
,13-Mar-2015 17:43:24.396,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.58784771,13,,39.2156868,25.49019623,3.125,3.125,0.00108062,0,747.5,0.14900848
,13-Mar-2015 17:43:25.405,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76190758,13,,39.60784531,24.70588303,3.125,2.34375,0.00114084,0,745.25,0.14122233
,13-Mar-2015 17:43:26.333,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.96019268,13,,38.82352829,21.96078491,3.125,1.5625,0.00120862,0,767.75,0.13955715
,13-Mar-2015 17:43:27.256,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80676842,13,,36.86274719,26.66666603,3.125,0,0.00125986,0,706.25,0.11613327
,13-Mar-2015 17:43:28.236,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.55330467,13,,38.82352829,49.01960754,3.125,0,0.00131748,0,654.5,0.13032249
,13-Mar-2015 17:43:29.147,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72243023,13,,52.54901886,34.50980377,6.25,1.5625,0.00146212,0,877.25,0.310011
,13-Mar-2015 17:43:30.040,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.78927326,13,,58.4313736,41.96078491,6.25,1.5625,0.00160975,0,1285,0.33863392
,13-Mar-2015 17:43:31.032,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.50037003,13,7,77.2549057,51.37254715,0.78125,2.34375,0.00182911,7,1494.5,0.51215571
,13-Mar-2015 17:43:31.938,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.00056744,13,9.5,73.72549438,50.58823395,0.78125,0,0.00217604,12,1925.75,0.73310333
,13-Mar-2015 17:43:32.844,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.2868309,13,11.66666698,73.72549438,51.37254715,0.78125,3.125,0.0025329,16,2078,0.82035846
,13-Mar-2015 17:43:33.828,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7157011,13,14.25,73.33333588,49.41176605,0.78125,1.5625,0.00284606,22,1853,0.72387308
,13-Mar-2015 17:43:34.739,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.57573414,13,16.20000076,71.37255096,12.15686321,2.34375,2.34375,0.00316741,24,1901.5,0.68317735
,13-Mar-2015 17:43:35.649,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7968998,13,17.83333397,29.01960754,16.07843208,3.125,1.5625,0.00323539,26,1703.75,0.15594479
,13-Mar-2015 17:43:36.655,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.77037907,13,19,27.45098114,18.43137169,3.125,8.59375,0.00328793,26,1071,0.12159169
,13-Mar-2015 17:43:37.570,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.78344059,13,19.5,28.23529434,117.2549057,3.125,10.15625,0.00334348,23,906.25,0.11539236
,13-Mar-2015 17:43:38.471,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.87002182,13,19.77777863,80,59.60784149,0,7.03125,0.0036818,22,1400,0.77434301
,13-Mar-2015 17:43:39.480,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.77267456,13,20.10000038,82.35294342,60.39215851,0.78125,1.5625,0.00401498,23,1807.75,0.76844901
,13-Mar-2015 17:43:40.396,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.61700726,13,20.72727203,80.39215851,46.27450943,0.78125,2.34375,0.00439001,27,1856.25,0.77909106
,13-Mar-2015 17:43:41.328,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.90232182,13,21.41666603,51.76470566,13.33333302,7.8125,1.5625,0.00457328,29,1690.5,0.41765401
,13-Mar-2015 17:43:42.319,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.92295837,13,21.92307663,25.88235283,14.50980377,3.125,0.78125,0.00462632,28,1160.75,0.1198099
,13-Mar-2015 17:43:43.242,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.07458782,13,22.5,24.31372643,14.90196037,3.125,3.125,0.00468191,30,1072.5,0.11688321
,13-Mar-2015 17:43:44.156,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68519497,13,22.86666679,24.70588303,15.29411793,3.125,4.6875,0.00473216,28,1025,0.11388535
,13-Mar-2015 17:43:45.141,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.3191309,13,23.1875,25.49019623,15.68627453,3.125,3.125,0.00478176,28,1001.5,0.11503466
,13-Mar-2015 17:43:46.047,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.41558266,13,23.35294151,25.88235283,16.47058868,3.125,0,0.00483804,26,972.5,0.11797549
,13-Mar-2015 17:43:46.952,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7251215,13,23.44444466,26.27450943,16.86274529,3.125,0.78125,0.00488956,25,945.25,0.11909159
,13-Mar-2015 17:43:47.936,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.16386032,13,23.47368431,27.45098114,20.3921566,3.125,1.5625,0.00494005,24,908.5,0.11658817
,13-Mar-2015 17:43:48.844,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.10778522,13,23.39999962,30.98039246,22.74509811,3.125,3.125,0.00499447,22,767.75,0.11593205
,13-Mar-2015 17:43:49.749,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76684284,13,23.04761887,34.50980377,19.2156868,3.125,3.90625,0.00504472,16,700,0.11499873
,13-Mar-2015 17:43:50.754,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69102764,13,22.63636398,32.54901886,22.74509811,3.125,3.90625,0.00509468,14,835.75,0.11625876
,13-Mar-2015 17:43:51.669,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.60444546,13,21.91304398,34.90196228,22.74509811,3.125,3.125,0.00515099,6,660,0.11685874
,13-Mar-2015 17:43:52.568,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72826195,13,21.16666603,36.47058868,33.72549057,3.125,2.34375,0.00520183,4,687.5,0.11661112
,13-Mar-2015 17:43:53.571,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.61431503,13,20.44000053,54.90196228,29.41176414,7.03125,3.125,0.00533477,3,829.5,0.31005841
,13-Mar-2015 17:43:54.509,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,13.68121052,13,19.80769157,42.35294342,18.43137169,3.125,1.5625,0.00545408,4,1267,0.24810117
,13-Mar-2015 17:43:55.415,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.74889851,13,19.37037086,30.58823586,20,3.125,7.03125,0.00551892,8,933.5,0.14505967
,13-Mar-2015 17:43:56.404,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.50794315,13,18.9285717,32.15686417,23.13725471,3.125,3.125,0.00557149,7,760.75,0.1205906
,13-Mar-2015 17:43:57.309,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.9503231,13,18.44827652,35.29411697,21.56862831,3.125,0.78125,0.00562487,5,704.5,0.1133598
,13-Mar-2015 17:43:58.238,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.00639915,13,17.96666718,36.07843018,23.13725471,3.125,0.78125,0.00567551,4,760,0.11666926
,13-Mar-2015 17:43:59.260,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.8009367,13,17.54838753,36.86274719,35.68627548,7.8125,1.5625,0.00573462,5,790.5,0.1322497
,13-Mar-2015 17:44:00.159,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.53177261,13,17.1875,57.25490189,42.74509811,5.46875,0,0.00589817,6,1320.25,0.33776569
,13-Mar-2015 17:44:01.070,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.44519043,13,16.90909004,67.84313965,39.60784149,3.90625,1.5625,0.00611174,8,1593.75,0.49807572
,13-Mar-2015 17:44:02.087,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.83547974,13,16.70588303,64.70588684,43.92156982,4.6875,1.5625,0.00633627,10,1780.25,0.51389658
,13-Mar-2015 17:44:03.016,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.86688232,13,16.65714264,65.09803772,37.25490189,5.46875,3.125,0.00658195,15,1546.75,0.50685745
,13-Mar-2015 17:44:03.918,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.07733154,13,16.66666603,56.07843399,35.29411697,7.03125,0.78125,0.0067567,17,1528.75,0.39308184
,13-Mar-2015 17:44:04.915,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.94449139,13,16.72973061,55.29411697,35.68627548,5.46875,2.34375,0.006926,19,1397.5,0.3922013
,13-Mar-2015 17:44:05.836,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.50306129,13,16.78947449,58.8235321,11.76470566,6.25,0.78125,0.00711915,19,1556.25,0.40528521
,13-Mar-2015 17:44:06.764,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.49633121,13,16.89743614,25.49019623,14.11764717,3.125,17.1875,0.00717034,21,1313.25,0.11600581
,13-Mar-2015 17:44:07.755,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,16.67926025,13,17,23.92156982,16.86274529,3.125,8.59375,0.00722431,21,1057.75,0.1212705
,13-Mar-2015 17:44:08.666,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.31638813,13,17.09756088,26.66666794,40,3.125,2.34375,0.00727462,21,971,0.10663415
,13-Mar-2015 17:44:09.582,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70089722,13,17.16666603,41.17647171,22.74509811,7.8125,3.125,0.0074087,20,1266.25,0.30891299
,13-Mar-2015 17:44:10.566,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,13.70453739,13,17.1860466,36.07843018,13.33333302,7.8125,4.6875,0.00750922,18,1285.75,0.2298236
,13-Mar-2015 17:44:11.490,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.27287292,13,17.22727203,24.31372643,14.50980377,3.125,10.9375,0.00756964,19,1155.25,0.12527055
,13-Mar-2015 17:44:12.414,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,15.49627972,13,17.26666641,23.92156982,14.90196037,3.125,3.90625,0.0076183,19,1070.25,0.11285644
,13-Mar-2015 17:44:13.423,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.74710369,13,17.28260803,24.31372643,16.47058868,3.125,0.78125,0.00766645,18,1027.25,0.10901368
,13-Mar-2015 17:44:14.317,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.87361145,13,17.29787254,25.88235283,16.07843208,3.125,0,0.00772333,18,970.25,0.11827701
,13-Mar-2015 17:44:15.241,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.81888103,13,17.29166603,26.27450943,16.47058868,3.125,0.78125,0.00777252,17,960,0.11357743
,13-Mar-2015 17:44:16.248,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.96737003,13,17.26530647,26.66666794,20.3921566,3.125,1.5625,0.00782262,16,939.75,0.11492371
,13-Mar-2015 17:44:17.177,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.97320271,13,17.20000076,30.98039246,20.7843132,3.125,3.125,0.00787878,14,750,0.11607758
,13-Mar-2015 17:44:18.071,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.88751793,13,17.03921509,32.94117737,23.92156792,3.125,3.90625,0.00792958,9,712.5,0.11465649
,13-Mar-2015 17:44:19.100,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.52100563,13,16.76922989,36.47058868,21.56862831,3.125,3.90625,0.00797895,3,682,0.11577766
,13-Mar-2015 17:44:20.007,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.3554678,13,16.50943375,35.29411697,22.35294151,3.125,2.34375,0.00803594,3,711.5,0.11586247
,13-Mar-2015 17:44:20.929,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.53356552,13,16.25926018,35.68627548,22.35294151,3.125,0.78125,0.00808749,3,694.5,0.11863358
,13-Mar-2015 17:44:21.913,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.67128944,13,16.25926018,36.07843018,21.96078491,3.125,0.78125,0.00813872,0,690.5,0.11623482
,13-Mar-2015 17:44:22.845,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72915936,13,16.25926018,35.68627548,21.96078491,3.125,0.78125,0.0081925,0,697.5,0.11467563
,13-Mar-2015 17:44:23.753,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.77626324,13,16.25926018,35.68627548,21.56862831,3.125,0.78125,0.00824355,0,700.75,0.11422507
,13-Mar-2015 17:44:24.744,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.77536583,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.0082922,0,696.75,0.11246674
,13-Mar-2015 17:44:25.664,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71749496,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00834517,0,684.25,0.11014973
,13-Mar-2015 17:44:26.605,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6327076,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00839277,0,683.5,0.10964966
,13-Mar-2015 17:44:27.597,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.64257717,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00844179,0,680.25,0.10887711
,13-Mar-2015 17:44:28.489,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.60938072,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00849301,0,670.25,0.10833475
,13-Mar-2015 17:44:29.419,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73723507,13,16.25926018,35.29411697,21.96078491,3.125,0.78125,0.00854071,0,670.25,0.10858092
,13-Mar-2015 17:44:30.418,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7852354,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00858764,0,665.5,0.10763891
,13-Mar-2015 17:44:31.347,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69282246,13,16.25926018,34.90196228,21.56862831,3.125,1.5625,0.00863861,0,671,0.10589609
,13-Mar-2015 17:44:32.244,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6232872,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00868583,0,670.25,0.10796428
,13-Mar-2015 17:44:33.256,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.64571762,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.0087323,0,667,0.10847766
,13-Mar-2015 17:44:34.182,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72915936,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00878434,0,664.75,0.10737376
,13-Mar-2015 17:44:35.093,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.78254414,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.0088314,0,665.5,0.10676547
,13-Mar-2015 17:44:36.093,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.81798363,13,16.25926018,35.29411697,21.56862831,3.125,2.34375,0.00887767,0,662.5,0.10637991
,13-Mar-2015 17:44:37.009,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69775677,13,16.25926018,35.29411697,21.56862831,3.125,3.125,0.00892922,0,667.75,0.10612549
,13-Mar-2015 17:44:37.928,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7094202,13,16.25926018,35.29411697,21.56862831,3.125,3.125,0.00897515,0,666.25,0.10652637
,13-Mar-2015 17:44:38.941,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.63584995,13,16.25926018,35.29411697,21.56862831,3.125,3.125,0.00902206,0,660.75,0.1064419
,13-Mar-2015 17:44:39.848,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.60265255,13,16.25926018,35.29411697,21.56862831,3.125,2.34375,0.00907444,0,664.75,0.10838455
,13-Mar-2015 17:44:40.748,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.55016422,13,16.25926018,35.29411697,21.96078491,3.125,1.5625,0.00912123,0,664,0.10769042
,13-Mar-2015 17:44:41.743,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.55240822,13,16.25926018,35.29411697,21.56862831,3.125,1.5625,0.00916758,0,668.75,0.1080789
,13-Mar-2015 17:44:42.664,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.58381081,13,16.25926018,35.29411697,21.56862831,3.125,0.78125,0.00921891,0,661.5,0.10759035
,13-Mar-2015 17:44:43.582,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.67442989,13,16.25926018,35.29411697,17.64705849,3.125,0.78125,0.00926705,0,662.5,0.10782956
,13-Mar-2015 17:44:44.602,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6524477,13,16.25926018,32.15686417,17.64705849,3.125,0,0.00930891,0,762.5,0.09686846
,13-Mar-2015 17:44:45.520,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.64975643,13,16.25926018,30.19607925,17.64705849,3.125,0,0.00935648,0,743.75,0.09795113
,13-Mar-2015 17:44:46.427,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72736454,13,16.25926018,29.80392265,16.86274529,3.125,0,0.00939961,0,742.75,0.09796911
,13-Mar-2015 17:44:47.419,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80811405,13,16.25926018,29.01960754,16.86274529,3.125,0,0.00944097,0,760.75,0.09465516
,13-Mar-2015 17:44:48.342,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.78030109,13,16.25926018,28.23529434,17.25490189,3.125,1.5625,0.00948425,0,747.5,0.09182031
,13-Mar-2015 17:44:49.289,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.49050045,13,16.25926018,28.62745094,16.86274529,3.125,1.5625,0.00952482,0,719.5,0.09106387
,13-Mar-2015 17:44:50.275,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.49902248,13,16.25926018,28.62745094,16.86274529,3.125,0,0.00956616,0,716.25,0.09241119
,13-Mar-2015 17:44:51.180,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.61924934,13,16.25926018,28.62745094,17.25490189,3.125,0.78125,0.00960961,0,721,0.09235688
,13-Mar-2015 17:44:52.099,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68295288,13,16.25926018,28.62745094,17.25490189,3.125,0.78125,0.00964923,0,713.25,0.09159734
,13-Mar-2015 17:44:53.112,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71076679,13,16.25926018,29.01960754,17.25490189,3.125,0.78125,0.00968938,0,706.25,0.09119993
,13-Mar-2015 17:44:54.016,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73813152,13,16.25926018,28.62745094,17.25490189,3.125,0.78125,0.00973351,0,710.75,0.09102751
,13-Mar-2015 17:44:54.938,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.78254414,13,16.25926018,28.62745094,17.25490189,3.125,0,0.00977293,0,715.5,0.09132443
,13-Mar-2015 17:44:55.942,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73902893,13,16.25926018,29.01960754,17.25490189,3.125,0,0.0098131,0,707.75,0.09105006
,13-Mar-2015 17:44:56.866,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71166325,13,16.25926018,28.62745094,17.25490189,3.125,0.78125,0.00985693,0,713.25,0.09131887
,13-Mar-2015 17:44:57.793,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.62104511,13,16.25926018,28.62745094,16.86274529,3.125,0.78125,0.00989738,0,714,0.09148873
,13-Mar-2015 17:44:58.801,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.56990337,13,16.25926018,28.23529434,17.25490189,3.125,0,0.00993792,0,720.25,0.09158609
,13-Mar-2015 17:44:59.717,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.58964252,13,16.25926018,28.62745094,20,3.125,0,0.00998234,0,710.75,0.09190758
,13-Mar-2015 17:45:00.613,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.55509949,13,16.25926018,30.58823586,16.86274529,3.125,0.78125,0.01002611,0,650.75,0.1007262
,13-Mar-2015 17:45:01.606,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.86598492,13,16.25926018,29.41176605,16.86274529,3.125,0,0.0100663,0,746,0.09341644
,13-Mar-2015 17:45:02.520,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69596195,13,16.25926018,28.23529434,16.86274529,3.125,0,0.01010857,0,714.75,0.0891532
,13-Mar-2015 17:45:03.438,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.5070982,13,16.25926018,28.23529434,17.25490189,3.125,0,0.01014736,0,709.25,0.08878281
,13-Mar-2015 17:45:04.421,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.61027908,13,16.25926018,28.62745094,17.25490189,3.125,0.78125,0.01018763,0,703.75,0.09135874
,13-Mar-2015 17:45:05.342,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66814899,13,16.25926018,28.62745094,16.86274529,3.125,1.5625,0.01023072,0,704.5,0.09024352
,13-Mar-2015 17:45:06.274,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.83637619,13,16.25926018,28.23529434,16.86274529,3.125,0.78125,0.01026974,0,710,0.08988748
,13-Mar-2015 17:45:07.289,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80811405,13,16.25926018,28.62745094,16.86274529,3.125,0,0.01030899,0,704.5,0.08886827
,13-Mar-2015 17:45:08.209,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.78254414,13,16.25926018,28.62745094,16.86274529,3.125,0.78125,0.01035249,0,706.25,0.08903787
,13-Mar-2015 17:45:09.102,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73813152,13,16.25926018,28.62745094,17.25490189,3.125,0.78125,0.0103912,0,710.75,0.08919188
