dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 09:56:3.838205;0.15;15.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;653.0
2018-01-19 09:56:3.938207;0.27;27.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;667.0
2018-01-19 09:56:4.038215;0.01;1.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;672.0
2018-01-19 09:56:4.138214;0.04;4.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;672.0
2018-01-19 09:56:4.238221;0.09;9.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;668.0
2018-01-19 09:56:4.338241;0.16;16.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;664.0
2018-01-19 09:56:4.438238;0.21;21.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;656.0
2018-01-19 09:56:4.538252;0.4;40.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-19 09:56:4.638246;0.47000000000000003;47.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;644.0
2018-01-19 09:56:4.738254;0.22;22.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;642.0
2018-01-19 09:56:4.838265;0.33;33.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;641.0
2018-01-19 09:56:4.938261;0.36;36.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;641.0
2018-01-19 09:56:5.038266;0.35000000000000003;35.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;642.0
2018-01-19 09:56:5.138265;0.41000000000000003;41.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;643.0
2018-01-19 09:56:5.238258;0.2;20.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:5.338277;0.22;22.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:5.438281;0.18;18.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:5.538276;0.25;25.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:5.638284;0.12;12.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:5.738289;0.48;48.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:5.838284;0.07;7.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:5.93829;0.13;13.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:6.038295;0.45;45.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-19 09:56:6.138296;0.18;18.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:6.238296;0.38;38.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:6.338297;0.17;17.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:6.438311;0.18;18.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:6.538304;0.03;3.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:6.638317;0.32;32.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:6.738311;0.09;9.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:6.83832;0.25;25.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:6.938319;0.14;14.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:7.038329;0.09;9.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:7.138322;0.12;12.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:7.238329;0.12;12.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:7.338331;0.12;12.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:7.438334;0.14;14.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:7.538335;0.03;3.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:7.638338;0.05;5.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:7.738331;0.14;14.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:7.838345;0.12;12.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:7.938351;0.11;11.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:8.038352;0.13;13.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:8.138359;0.17;17.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:8.238364;0.07;7.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:8.338379;0.08;8.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:8.438376;0.07;7.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:8.538379;0.06;6.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:8.638377;0.22;22.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:8.738387;0.15;15.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:8.838398;0.1;10.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:8.9384;0.16;16.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:9.038418;0.22;22.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:9.154064;0.15;15.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:9.256459;0.27;27.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:9.356459;0.13;13.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-19 09:56:9.45653;0.38;38.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:56:9.556962;0.38;38.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:56:9.656988;0.2;20.0;129.0;129.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
