dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 09:00:0.645799;0.19;19.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:0.745842;0.17;17.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:3.842933;0.08;8.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:3.942961;0.23;23.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:4.042986;0.03;3.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:4.145872;0.16;16.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:4.245883;0.18;18.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:4.345919;0.08;8.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:4.446377;0.19;19.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:4.546371;0.04;4.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:4.64643;0.2;20.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:4.746863;0.28;28.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:4.84688;0.05;5.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:4.946919;0.31;31.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:5.047868;0.36;36.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:5.147875;0.7000000000000001;70.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:5.247912;0.9;90.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:5.348376;0.85;85.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:5.448373;0.31;31.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:5.548429;0.29;29.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:5.655706;0.34;34.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:5.755712;0.12;12.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:5.855713;0.02;2.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:5.955716;0.25;25.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.055733;0.11;11.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.155724;0.11;11.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:6.255788;0.21;21.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:6.355792;0.37;37.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.455788;0.22;22.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.555796;0.2;20.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:6.6558;0.05;5.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.755803;0.3;30.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.85583;0.09;9.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-19 09:00:6.956308;0.31;31.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-19 09:00:7.05631;0.05;5.0;125.0;125.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
