dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 07:39:4.703865;70.29;117.0;137.0;137.0;35.0;20.0;20.0;0.0;0.0;0.0;33108.0;84.0;33108.0;1193.0
2018-01-19 07:39:4.803874;70.17;105.0;137.0;137.0;43.0;20.0;20.0;0.0;0.0;0.0;33112.0;88.0;33112.0;1195.0
2018-01-19 07:39:4.90389;70.42;130.0;137.0;137.0;44.0;20.0;20.0;0.0;0.0;0.0;33109.0;85.0;33109.0;1199.0
2018-01-19 07:39:5.00583;68.88;232.0;137.0;137.0;44.0;20.0;20.0;0.0;0.0;0.0;33110.0;86.0;33110.0;1198.0
2018-01-19 07:39:5.107811;68.82000000000001;226.0;137.0;137.0;44.0;20.0;20.0;0.0;0.0;0.0;33111.0;87.0;33111.0;1199.0
2018-01-19 07:39:5.207843;68.93;237.0;137.0;137.0;56.0;20.0;20.0;0.0;0.0;0.0;33111.0;87.0;33111.0;1203.0
2018-01-19 07:39:5.310723;69.41;29.0;137.0;137.0;58.0;20.0;20.0;0.0;0.0;0.0;33112.0;88.0;33112.0;1205.0
2018-01-19 07:39:5.410716;68.97;241.0;137.0;137.0;60.0;20.0;20.0;0.0;0.0;0.0;33112.0;88.0;33112.0;1204.0
2018-01-19 07:39:5.510772;69.10000000000001;254.0;137.0;137.0;61.0;20.0;20.0;0.0;0.0;0.0;33113.0;89.0;33113.0;1210.0
2018-01-19 07:39:5.611225;69.41;29.0;137.0;137.0;67.0;20.0;20.0;0.0;0.0;0.0;33114.0;90.0;33114.0;1208.0
2018-01-19 07:39:5.71124;69.02;246.0;137.0;137.0;67.0;20.0;20.0;0.0;0.0;0.0;33114.0;90.0;33114.0;1212.0
2018-01-19 07:39:6.111762;69.42;30.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33117.0;93.0;33117.0;1226.0
2018-01-19 07:39:6.212712;70.01;89.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33117.0;93.0;33117.0;1229.0
2018-01-19 07:39:6.31271;70.43;131.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33120.0;96.0;33120.0;1230.0
2018-01-19 07:39:6.412747;70.75;163.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33120.0;96.0;33120.0;1235.0
2018-01-19 07:39:6.51321;70.35000000000001;123.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33121.0;97.0;33121.0;1235.0
2018-01-19 07:39:6.613202;70.44;132.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33122.0;98.0;33122.0;1239.0
2018-01-19 07:39:6.713233;70.8;168.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33124.0;100.0;33124.0;1245.0
2018-01-19 07:39:6.857853;70.91;179.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33124.0;100.0;33124.0;1250.0
2018-01-19 07:39:6.960744;71.46000000000001;234.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33126.0;102.0;33126.0;1246.0
2018-01-19 07:39:7.060748;71.38;226.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33126.0;102.0;33126.0;1254.0
2018-01-19 07:39:7.160783;71.35000000000001;223.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33128.0;104.0;33128.0;1250.0
2018-01-19 07:39:7.261239;71.57000000000001;245.0;137.0;137.0;69.0;20.0;20.0;0.0;0.0;0.0;33128.0;104.0;33128.0;1259.0
2018-01-19 07:39:7.361236;71.39;227.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33129.0;105.0;33129.0;1265.0
2018-01-19 07:39:7.461276;72.02;34.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33131.0;107.0;33131.0;1258.0
2018-01-19 07:39:7.561715;71.76;8.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33131.0;107.0;33131.0;1270.0
2018-01-19 07:39:7.661735;72.31;63.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33132.0;108.0;33132.0;1271.0
2018-01-19 07:39:7.761769;72.64;96.0;137.0;137.0;70.0;20.0;20.0;0.0;0.0;0.0;33134.0;110.0;33134.0;1277.0
2018-01-19 07:39:7.862731;73.10000000000001;142.0;137.0;137.0;68.0;20.0;20.0;0.0;0.0;0.0;33134.0;110.0;33134.0;1280.0
2018-01-19 07:39:7.963208;72.86;118.0;137.0;137.0;64.0;20.0;20.0;0.0;0.0;0.0;33135.0;111.0;33135.0;1281.0
2018-01-19 07:39:8.063263;73.07000000000001;139.0;137.0;137.0;54.0;20.0;20.0;0.0;0.0;0.0;33135.0;111.0;33135.0;1277.0
2018-01-19 07:39:8.202867;73.06;138.0;137.0;137.0;14.0;20.0;20.0;0.0;0.0;0.0;33134.0;110.0;33134.0;1283.0
2018-01-19 07:39:8.302882;73.31;163.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33136.0;112.0;33136.0;1284.0
2018-01-19 07:39:8.402887;73.46000000000001;178.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33135.0;111.0;33135.0;1256.0
2018-01-19 07:39:8.502889;73.33;165.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33128.0;104.0;33128.0;1270.0
2018-01-19 07:39:8.602892;73.4;172.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33131.0;107.0;33131.0;1252.0
2018-01-19 07:39:8.702886;73.7;202.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33131.0;107.0;33131.0;1267.0
2018-01-19 07:39:8.802913;73.58;190.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33130.0;106.0;33130.0;1261.0
2018-01-19 07:39:8.905907;73.95;227.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33130.0;106.0;33130.0;1264.0
2018-01-19 07:39:9.007856;73.4;172.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33130.0;106.0;33130.0;1260.0
2018-01-19 07:39:9.107933;73.60000000000001;192.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33129.0;105.0;33129.0;1258.0
2018-01-19 07:39:9.210783;73.31;163.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33129.0;105.0;33129.0;1258.0
2018-01-19 07:39:9.310798;73.17;149.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33129.0;105.0;33129.0;1254.0
2018-01-19 07:39:9.410818;73.15;147.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33128.0;104.0;33128.0;1254.0
2018-01-19 07:39:9.512767;73.21000000000001;153.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33127.0;103.0;33127.0;1251.0
2018-01-19 07:39:9.612766;73.58;190.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33127.0;103.0;33127.0;1251.0
2018-01-19 07:39:9.712821;73.07000000000001;139.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33126.0;102.0;33126.0;1249.0
2018-01-19 07:39:9.813266;72.62;94.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33127.0;103.0;33127.0;1249.0
