dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-22 09:17:3.831722;0.21;21.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:3.931775;0.05;5.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:4.076367;0.1;10.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:4.179261;0.03;3.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:4.279267;0.04;4.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:4.379303;0.05;5.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:4.479758;0.17;17.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:4.579756;0.25;25.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 09:17:4.679809;0.18;18.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:4.780249;0.08;8.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:4.880249;0.05;5.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:4.980288;0.07;7.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:5.081254;0.08;8.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:5.181265;0.05;5.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:5.281297;0.09;9.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:5.381739;0.08;8.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:5.481753;0.04;4.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:5.581793;0.06;6.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:5.682246;0.19;19.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:5.782251;0.14;14.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:5.882287;0.06;6.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 09:17:5.984699;0.14;14.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:6.110507;0.0;0.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:6.226389;0.1;10.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:6.326424;0.03;3.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:6.429339;0.14;14.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:6.52981;0.02;2.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:6.930349;0.11;11.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:7.031318;0.14;14.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:7.131321;0.14;14.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 09:17:7.231363;0.05;5.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 09:17:7.331797;0.05;5.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:7.4318;0.29;29.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:7.531845;0.37;37.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 09:17:7.676448;0.44;44.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:7.779322;0.44;44.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:7.879337;0.36;36.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:7.979365;0.24;24.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.079835;0.17;17.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.179839;0.08;8.0;126.0;126.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.279874;0.07;7.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:8.380323;0.13;13.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:8.480333;0.12;12.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.580364;0.07;7.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:8.681334;0.17;17.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.781335;0.16;16.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.881379;0.14;14.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:8.981831;0.25;25.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:9.082303;0.06;6.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;649.0
2018-01-22 09:17:9.18235;0.08;8.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:9.28475;0.09;9.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 09:17:9.384767;0.08;8.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 09:17:9.484824;0.14;14.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:9.626492;0.0;0.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:9.729375;0.15;15.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 09:17:9.829406;0.17;17.0;126.0;126.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
