dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 05:37:8.347484;2.4;240.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;759.0
2018-01-19 05:37:8.447492;2.94;38.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;758.0
2018-01-19 05:37:8.547496;3.0500000000000003;49.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;757.0
2018-01-19 05:37:8.647491;2.67;11.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;758.0
2018-01-19 05:37:8.747505;2.17;217.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;763.0
2018-01-19 05:37:8.847497;2.5100000000000002;251.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;764.0
2018-01-19 05:37:8.947507;2.29;229.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;771.0
2018-01-19 05:37:9.047514;1.83;183.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;772.0
2018-01-19 05:37:9.147511;2.5300000000000002;253.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;776.0
2018-01-19 05:37:9.247513;2.87;31.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;776.0
2018-01-19 05:37:9.347517;2.7800000000000002;22.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;774.0
2018-01-19 05:37:9.447528;3.12;56.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;776.0
2018-01-19 05:37:9.547531;2.46;246.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;775.0
2018-01-19 05:37:9.647528;2.02;202.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;778.0
2018-01-19 05:37:9.747532;2.7600000000000002;20.0;126.0;126.0;16.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;783.0
2018-01-19 05:37:9.847551;2.66;10.0;126.0;126.0;17.0;20.0;20.0;0.0;0.0;0.0;32781.0;13.0;32781.0;785.0
