dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 07:58:1.865951;66.48;248.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1156.0
2018-01-19 07:58:1.965967;66.77;21.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1156.0
2018-01-19 07:58:2.065967;66.92;36.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1155.0
2018-01-19 07:58:2.165959;67.23;67.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1159.0
2018-01-19 07:58:2.265962;67.62;106.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33099.0;75.0;33099.0;1153.0
2018-01-19 07:58:2.365971;68.06;150.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33099.0;75.0;33099.0;1155.0
2018-01-19 07:58:2.465975;67.36;80.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33099.0;75.0;33099.0;1153.0
2018-01-19 07:58:2.565991;67.96000000000001;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1152.0
2018-01-19 07:58:2.665983;67.82000000000001;126.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1148.0
2018-01-19 07:58:2.765993;67.56;100.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1153.0
2018-01-19 07:58:2.865986;67.27;71.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1161.0
2018-01-19 07:58:2.965992;66.46000000000001;246.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33099.0;75.0;33099.0;1157.0
2018-01-19 07:58:3.065996;66.81;25.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33099.0;75.0;33099.0;1155.0
2018-01-19 07:58:3.166009;66.0;200.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1150.0
2018-01-19 07:58:3.266011;65.73;173.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33097.0;73.0;33097.0;1152.0
2018-01-19 07:58:3.366016;66.05;205.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1150.0
2018-01-19 07:58:3.466015;65.61;161.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33097.0;73.0;33097.0;1150.0
2018-01-19 07:58:3.566021;66.18;218.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33097.0;73.0;33097.0;1089.0
2018-01-19 07:58:3.666021;66.24;224.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1138.0
2018-01-19 07:58:3.766034;66.56;0.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1137.0
2018-01-19 07:58:3.866043;66.89;33.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1132.0
2018-01-19 07:58:3.966038;66.79;23.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1136.0
2018-01-19 07:58:4.066042;66.9;34.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1131.0
2018-01-19 07:58:4.166043;67.37;81.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33092.0;68.0;33092.0;1131.0
2018-01-19 07:58:4.266078;66.85;29.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1127.0
2018-01-19 07:58:4.366085;67.2;64.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1127.0
2018-01-19 07:58:4.466082;66.83;27.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33090.0;66.0;33090.0;1123.0
2018-01-19 07:58:4.566088;66.64;8.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1123.0
2018-01-19 07:58:4.666121;65.93;193.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33090.0;66.0;33090.0;1121.0
2018-01-19 07:58:4.766128;65.71000000000001;171.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1119.0
2018-01-19 07:58:4.866121;65.63;163.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33088.0;64.0;33088.0;1118.0
2018-01-19 07:58:4.96614;65.72;172.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33088.0;64.0;33088.0;1116.0
2018-01-19 07:58:5.066141;65.42;142.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33087.0;63.0;33087.0;1115.0
2018-01-19 07:58:5.166151;65.06;106.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33087.0;63.0;33087.0;1112.0
2018-01-19 07:58:5.266147;65.13;113.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33086.0;62.0;33086.0;1111.0
2018-01-19 07:58:5.366152;64.78;78.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33086.0;62.0;33086.0;1108.0
2018-01-19 07:58:5.466146;65.09;109.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33084.0;60.0;33084.0;1108.0
2018-01-19 07:58:5.566158;64.11;11.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33084.0;60.0;33084.0;1103.0
2018-01-19 07:58:5.666161;64.51;51.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1102.0
2018-01-19 07:58:5.766169;64.45;45.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1097.0
2018-01-19 07:58:5.866212;64.41;41.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33082.0;58.0;33082.0;1099.0
2018-01-19 07:58:5.968337;64.18;18.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33082.0;58.0;33082.0;1096.0
2018-01-19 07:58:6.068334;63.78;234.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33082.0;58.0;33082.0;1095.0
2018-01-19 07:58:6.168355;64.0;0.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33081.0;57.0;33081.0;1094.0
2018-01-19 07:58:6.268358;63.910000000000004;247.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33080.0;56.0;33080.0;1091.0
2018-01-19 07:58:6.368361;63.7;226.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33080.0;56.0;33080.0;1085.0
2018-01-19 07:58:6.468369;64.02;2.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33079.0;55.0;33079.0;1083.0
2018-01-19 07:58:6.568368;63.18;174.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33078.0;54.0;33078.0;1085.0
2018-01-19 07:58:6.668373;63.42;198.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33078.0;54.0;33078.0;1084.0
2018-01-19 07:58:6.768382;63.480000000000004;204.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33078.0;54.0;33078.0;1080.0
2018-01-19 07:58:6.868386;62.61;117.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33077.0;53.0;33077.0;1077.0
2018-01-19 07:58:6.977971;62.190000000000005;75.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33076.0;52.0;33076.0;1075.0
2018-01-19 07:58:7.077996;62.300000000000004;86.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33076.0;52.0;33076.0;1075.0
2018-01-19 07:58:7.180418;61.9;46.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33076.0;52.0;33076.0;1089.0
2018-01-19 07:58:7.280414;61.84;40.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33075.0;51.0;33075.0;1095.0
2018-01-19 07:58:7.380451;61.550000000000004;11.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33076.0;52.0;33076.0;1070.0
2018-01-19 07:58:7.480905;62.190000000000005;75.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33075.0;51.0;33075.0;1068.0
2018-01-19 07:58:7.580911;61.64;20.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33074.0;50.0;33074.0;1078.0
2018-01-19 07:58:7.98144;61.730000000000004;29.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33073.0;49.0;33073.0;1070.0
2018-01-19 07:58:8.082395;61.86;42.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33073.0;49.0;33073.0;1068.0
2018-01-19 07:58:8.182395;61.910000000000004;47.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33072.0;48.0;33072.0;1067.0
2018-01-19 07:58:8.282439;61.92;48.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33073.0;49.0;33073.0;1061.0
2018-01-19 07:58:8.382894;61.57;13.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33073.0;49.0;33073.0;1063.0
2018-01-19 07:58:8.482893;61.660000000000004;22.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33073.0;49.0;33073.0;1063.0
2018-01-19 07:58:8.582944;61.28;240.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33072.0;48.0;33072.0;1063.0
2018-01-19 07:58:8.728045;61.690000000000005;25.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33073.0;49.0;33073.0;1065.0
2018-01-19 07:58:8.830429;61.120000000000005;224.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33072.0;48.0;33072.0;1060.0
2018-01-19 07:58:8.930437;60.99;211.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33072.0;48.0;33072.0;1061.0
2018-01-19 07:58:9.030472;61.03;215.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33072.0;48.0;33072.0;1040.0
2018-01-19 07:58:9.130937;60.42;154.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33068.0;44.0;33068.0;1051.0
2018-01-19 07:58:9.230939;60.6;172.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33067.0;43.0;33067.0;1061.0
2018-01-19 07:58:9.330984;60.7;182.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33068.0;44.0;33068.0;1130.0
2018-01-19 07:58:9.431424;60.79;191.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33067.0;43.0;33067.0;1273.0
2018-01-19 07:58:9.531421;60.79;191.0;136.0;136.0;0.0;20.0;20.0;0.0;0.0;0.0;33068.0;44.0;33068.0;1379.0
2018-01-19 07:58:9.63146;60.22;134.0;136.0;136.0;0.0;20.0;20.0;0.0;0.0;0.0;33068.0;44.0;33068.0;1359.0
2018-01-19 07:58:9.732432;60.81;193.0;136.0;136.0;0.0;20.0;20.0;0.0;0.0;0.0;33069.0;45.0;33069.0;1338.0
2018-01-19 07:58:9.832425;60.5;162.0;136.0;136.0;0.0;20.0;20.0;0.0;0.0;0.0;33068.0;44.0;33068.0;1332.0
