dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 10:38:2.793936;85.03;55.0;137.0;137.0;74.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1469.0
2018-01-19 10:38:2.893927;85.13;65.0;137.0;137.0;74.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1466.0
2018-01-19 10:38:2.993974;84.97;49.0;137.0;137.0;74.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1470.0
2018-01-19 10:38:3.094415;85.63;115.0;137.0;137.0;74.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1475.0
2018-01-19 10:38:3.194437;85.03;55.0;137.0;137.0;74.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1468.0
2018-01-19 10:38:3.294451;85.21000000000001;73.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1470.0
2018-01-19 10:38:3.395416;85.4;92.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1472.0
2018-01-19 10:38:3.495425;84.89;41.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1475.0
2018-01-19 10:38:3.595463;85.34;86.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1470.0
2018-01-19 10:38:3.695911;85.32000000000001;84.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1467.0
2018-01-19 10:38:3.79591;85.18;70.0;137.0;137.0;73.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1476.0
2018-01-19 10:38:3.895945;85.32000000000001;84.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1478.0
2018-01-19 10:38:4.029401;85.32000000000001;84.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1475.0
2018-01-19 10:38:4.129398;85.45;97.0;137.0;137.0;73.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1473.0
2018-01-19 10:38:4.229396;85.2;72.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1480.0
2018-01-19 10:38:4.329402;85.44;96.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1477.0
2018-01-19 10:38:4.429409;85.35000000000001;87.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1470.0
2018-01-19 10:38:4.529407;85.75;127.0;137.0;137.0;72.0;20.0;20.0;1.0;1.0;1.0;33191.0;167.0;33191.0;1479.0
2018-01-19 10:38:4.629419;85.68;120.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1479.0
2018-01-19 10:38:4.729427;85.24;76.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1473.0
2018-01-19 10:38:4.829422;85.61;113.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1478.0
2018-01-19 10:38:4.929424;85.7;122.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1480.0
2018-01-19 10:38:5.029429;85.7;122.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1476.0
2018-01-19 10:38:5.129436;85.61;113.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1475.0
2018-01-19 10:38:5.229445;85.63;115.0;137.0;137.0;73.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1477.0
2018-01-19 10:38:5.329437;85.35000000000001;87.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1482.0
2018-01-19 10:38:5.429434;85.86;138.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1474.0
2018-01-19 10:38:5.529437;85.38;90.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1480.0
2018-01-19 10:38:5.629428;85.81;133.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1482.0
2018-01-19 10:38:5.729449;86.02;154.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1478.0
2018-01-19 10:38:5.829448;85.46000000000001;98.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1475.0
2018-01-19 10:38:5.929456;86.02;154.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1480.0
2018-01-19 10:38:6.029464;85.96000000000001;148.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1481.0
2018-01-19 10:38:6.129467;85.75;127.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1478.0
2018-01-19 10:38:6.229483;85.78;130.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1488.0
2018-01-19 10:38:6.32948;86.4;192.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-19 10:38:6.429491;85.98;150.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1481.0
2018-01-19 10:38:6.529489;85.95;147.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1476.0
2018-01-19 10:38:6.629499;85.94;146.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1486.0
2018-01-19 10:38:6.729506;85.63;115.0;137.0;137.0;73.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1483.0
2018-01-19 10:38:6.829501;86.23;175.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1481.0
2018-01-19 10:38:6.92952;85.91;143.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-19 10:38:7.029513;85.98;150.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1489.0
2018-01-19 10:38:7.129521;85.98;150.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1479.0
2018-01-19 10:38:7.229521;86.10000000000001;162.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1483.0
2018-01-19 10:38:7.32952;85.98;150.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1486.0
2018-01-19 10:38:7.429536;86.53;205.0;137.0;137.0;72.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1482.0
2018-01-19 10:38:7.529532;86.39;191.0;137.0;137.0;71.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-19 10:38:7.629532;85.99;151.0;137.0;137.0;39.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1491.0
2018-01-19 10:38:7.729544;86.29;181.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-19 10:38:7.829544;86.3;182.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1447.0
2018-01-19 10:38:7.929556;86.09;161.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1477.0
2018-01-19 10:38:8.029559;86.45;197.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1475.0
2018-01-19 10:38:8.129556;86.28;180.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1464.0
2018-01-19 10:38:8.229562;86.03;155.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1480.0
2018-01-19 10:38:8.329566;85.95;147.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1469.0
2018-01-19 10:38:8.429575;86.17;169.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1474.0
2018-01-19 10:38:8.529574;86.07000000000001;159.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1470.0
2018-01-19 10:38:8.629586;86.04;156.0;137.0;137.0;28.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1477.0
2018-01-19 10:38:8.72959;85.83;135.0;137.0;137.0;49.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1478.0
2018-01-19 10:38:8.829595;85.76;128.0;137.0;137.0;49.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1479.0
2018-01-19 10:38:8.929595;86.01;153.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1477.0
2018-01-19 10:38:9.029603;85.62;114.0;137.0;137.0;54.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1474.0
2018-01-19 10:38:9.129606;85.62;114.0;137.0;137.0;60.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1475.0
2018-01-19 10:38:9.229609;85.87;139.0;137.0;137.0;60.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1473.0
2018-01-19 10:38:9.329621;85.53;105.0;137.0;137.0;59.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1469.0
2018-01-19 10:38:9.429624;85.58;110.0;137.0;137.0;61.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1470.0
2018-01-19 10:38:9.52963;85.73;125.0;137.0;137.0;61.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1466.0
2018-01-19 10:38:9.629622;85.77;129.0;137.0;137.0;60.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1470.0
2018-01-19 10:38:9.729627;85.39;91.0;137.0;137.0;60.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1473.0
2018-01-19 10:38:9.829637;86.11;163.0;137.0;137.0;60.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1473.0
