dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 09:19:3.714979;80.85000000000001;149.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1387.0
2018-01-19 09:19:3.817313;80.69;133.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1384.0
2018-01-19 09:19:3.917414;80.55;119.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1385.0
2018-01-19 09:19:4.017412;81.01;165.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1386.0
2018-01-19 09:19:4.117832;80.77;141.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1384.0
2018-01-19 09:19:4.217915;80.89;153.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1387.0
2018-01-19 09:19:4.317926;80.60000000000001;124.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1384.0
2018-01-19 09:19:4.418302;80.45;109.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1384.0
2018-01-19 09:19:4.518406;80.78;142.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1386.0
2018-01-19 09:19:4.618412;80.59;123.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1383.0
2018-01-19 09:19:4.71845;80.72;136.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1384.0
2018-01-19 09:19:4.819408;80.81;145.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1380.0
2018-01-19 09:19:4.919888;80.73;137.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1386.0
2018-01-19 09:19:5.019939;80.69;133.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1386.0
2018-01-19 09:19:5.120388;80.75;139.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1381.0
2018-01-19 09:19:5.220393;80.51;115.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1386.0
2018-01-19 09:19:5.320412;80.72;136.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1388.0
2018-01-19 09:19:5.420402;80.76;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1385.0
2018-01-19 09:19:5.520393;81.25;189.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1389.0
2018-01-19 09:19:5.620441;80.56;120.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1387.0
2018-01-19 09:19:5.722824;80.69;133.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1384.0
2018-01-19 09:19:5.822835;80.3;94.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1386.0
2018-01-19 09:19:5.922873;81.09;173.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1389.0
2018-01-19 09:19:6.06507;80.45;109.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1387.0
2018-01-19 09:19:6.167461;80.64;128.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33167.0;143.0;33167.0;1389.0
2018-01-19 09:19:6.267456;80.37;101.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1383.0
2018-01-19 09:19:6.367502;80.15;79.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1382.0
2018-01-19 09:19:6.467952;80.69;133.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1386.0
2018-01-19 09:19:6.567958;80.39;103.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1385.0
2018-01-19 09:19:6.968498;80.25;89.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1381.0
2018-01-19 09:19:7.069447;80.63;127.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1385.0
2018-01-19 09:19:7.169448;80.98;162.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1385.0
2018-01-19 09:19:7.269484;80.55;119.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1381.0
2018-01-19 09:19:7.369938;80.69;133.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1384.0
2018-01-19 09:19:7.469942;80.86;150.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1387.0
2018-01-19 09:19:7.569979;80.51;115.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1383.0
2018-01-19 09:19:7.715103;80.62;126.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1387.0
2018-01-19 09:19:7.817497;80.76;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1391.0
2018-01-19 09:19:7.917982;80.74;138.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33164.0;140.0;33164.0;1394.0
2018-01-19 09:19:8.018034;80.3;94.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1386.0
2018-01-19 09:19:8.118467;80.4;104.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1387.0
2018-01-19 09:19:8.218465;80.79;143.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1379.0
2018-01-19 09:19:8.318513;80.69;133.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1385.0
2018-01-19 09:19:8.419471;80.11;75.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1387.0
2018-01-19 09:19:8.519949;80.47;111.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1391.0
2018-01-19 09:19:8.62;80.22;86.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1387.0
2018-01-19 09:19:8.720441;80.57000000000001;121.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1384.0
2018-01-19 09:19:8.820439;80.32000000000001;96.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1386.0
2018-01-19 09:19:8.920489;80.72;136.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1382.0
2018-01-19 09:19:9.022877;80.8;144.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1383.0
2018-01-19 09:19:9.122884;80.44;108.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1388.0
2018-01-19 09:19:9.222919;80.61;125.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1380.0
2018-01-19 09:19:9.36512;80.43;107.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1385.0
2018-01-19 09:19:9.467514;80.39;103.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33166.0;142.0;33166.0;1386.0
2018-01-19 09:19:9.567521;80.37;101.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1383.0
2018-01-19 09:19:9.667572;80.75;139.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33165.0;141.0;33165.0;1387.0
