dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 09:38:5.337824;84.32000000000001;240.0;137.0;137.0;43.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1482.0
2018-01-19 09:38:5.437876;84.57000000000001;9.0;137.0;137.0;38.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1477.0
2018-01-19 09:38:5.538814;85.17;69.0;137.0;137.0;32.0;20.0;20.0;0.0;0.0;0.0;33192.0;168.0;33192.0;1473.0
2018-01-19 09:38:5.638815;85.56;108.0;137.0;137.0;28.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1475.0
2018-01-19 09:38:5.738856;85.59;111.0;137.0;137.0;25.0;20.0;20.0;0.0;0.0;0.0;33191.0;167.0;33191.0;1473.0
2018-01-19 09:38:5.839307;85.38;90.0;137.0;137.0;26.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1473.0
2018-01-19 09:38:5.939312;85.79;131.0;137.0;137.0;26.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1469.0
2018-01-19 09:38:6.039367;85.79;131.0;137.0;137.0;21.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1469.0
2018-01-19 09:38:6.176133;85.88;140.0;137.0;137.0;19.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1469.0
2018-01-19 09:38:6.27613;85.36;88.0;137.0;137.0;17.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1465.0
2018-01-19 09:38:6.376133;85.72;124.0;137.0;137.0;18.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1472.0
2018-01-19 09:38:6.476133;85.5;102.0;137.0;137.0;17.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1474.0
2018-01-19 09:38:6.576139;85.32000000000001;84.0;137.0;137.0;17.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1468.0
2018-01-19 09:38:6.67614;85.67;119.0;137.0;137.0;18.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1465.0
2018-01-19 09:38:6.776154;85.53;105.0;137.0;137.0;18.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1466.0
2018-01-19 09:38:6.876155;85.02;54.0;137.0;137.0;18.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1464.0
2018-01-19 09:38:6.976163;85.03;55.0;137.0;137.0;18.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1464.0
2018-01-19 09:38:7.076159;85.3;82.0;137.0;137.0;18.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1469.0
2018-01-19 09:38:7.176158;84.85000000000001;37.0;137.0;137.0;19.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1467.0
2018-01-19 09:38:7.27616;85.22;74.0;137.0;137.0;19.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1465.0
2018-01-19 09:38:7.376168;84.99;51.0;137.0;137.0;20.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1465.0
2018-01-19 09:38:7.476173;84.98;50.0;137.0;137.0;24.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1464.0
2018-01-19 09:38:7.57618;84.94;46.0;137.0;137.0;23.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1464.0
2018-01-19 09:38:7.676184;85.14;66.0;137.0;137.0;23.0;20.0;20.0;0.0;0.0;0.0;33187.0;163.0;33187.0;1463.0
2018-01-19 09:38:7.776191;85.33;85.0;137.0;137.0;23.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1464.0
2018-01-19 09:38:7.876203;85.43;95.0;137.0;137.0;23.0;20.0;20.0;0.0;0.0;0.0;33187.0;163.0;33187.0;1464.0
2018-01-19 09:38:7.97622;85.24;76.0;137.0;137.0;25.0;20.0;20.0;0.0;0.0;0.0;33187.0;163.0;33187.0;1466.0
2018-01-19 09:38:8.079685;85.36;88.0;137.0;137.0;27.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1467.0
2018-01-19 09:38:8.183935;85.46000000000001;98.0;137.0;137.0;27.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1466.0
2018-01-19 09:38:8.283986;85.47;99.0;137.0;137.0;27.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1463.0
2018-01-19 09:38:8.386868;85.81;133.0;137.0;137.0;27.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1463.0
2018-01-19 09:38:8.486868;85.83;135.0;137.0;137.0;27.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1463.0
2018-01-19 09:38:8.586907;85.57000000000001;109.0;137.0;137.0;32.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1464.0
2018-01-19 09:38:8.687376;85.86;138.0;137.0;137.0;32.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1466.0
2018-01-19 09:38:8.787381;85.79;131.0;137.0;137.0;32.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1469.0
2018-01-19 09:38:8.987867;85.75;127.0;137.0;137.0;35.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1462.0
2018-01-19 09:38:9.088849;85.57000000000001;109.0;137.0;137.0;35.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1466.0
2018-01-19 09:38:9.188905;85.85000000000001;137.0;137.0;137.0;43.0;20.0;20.0;0.0;0.0;0.0;33188.0;164.0;33188.0;1472.0
2018-01-19 09:38:9.289335;85.67;119.0;137.0;137.0;43.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1476.0
2018-01-19 09:38:9.389341;86.23;175.0;137.0;137.0;43.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1468.0
2018-01-19 09:38:9.489385;86.19;171.0;137.0;137.0;41.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1469.0
2018-01-19 09:38:9.634036;85.93;145.0;137.0;137.0;41.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1469.0
2018-01-19 09:38:9.736921;86.14;166.0;137.0;137.0;42.0;20.0;20.0;0.0;0.0;0.0;33190.0;166.0;33190.0;1466.0
2018-01-19 09:38:9.836914;85.95;147.0;137.0;137.0;41.0;20.0;20.0;0.0;0.0;0.0;33189.0;165.0;33189.0;1468.0
