dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-22 03:15:3.765169;22.2;172.0;135.0;135.0;54.0;20.0;20.0;0.0;0.0;0.0;32875.0;107.0;32875.0;940.0
2018-01-22 03:15:3.865621;23.0;252.0;135.0;135.0;68.0;20.0;20.0;0.0;0.0;0.0;32875.0;107.0;32875.0;995.0
2018-01-22 03:15:3.965616;22.72;224.0;135.0;135.0;72.0;20.0;20.0;0.0;0.0;0.0;32875.0;107.0;32875.0;1046.0
2018-01-22 03:15:4.06567;22.79;231.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32875.0;107.0;32875.0;1047.0
2018-01-22 03:15:4.210299;23.32;28.0;133.0;133.0;80.0;20.0;20.0;0.0;0.0;0.0;32876.0;108.0;32876.0;1041.0
2018-01-22 03:15:4.31319;23.86;82.0;133.0;133.0;82.0;20.0;20.0;0.0;0.0;0.0;32877.0;109.0;32877.0;1035.0
2018-01-22 03:15:4.413182;23.61;57.0;133.0;133.0;86.0;20.0;20.0;0.0;0.0;0.0;32876.0;108.0;32876.0;1072.0
2018-01-22 03:15:4.513218;24.11;107.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32880.0;112.0;32880.0;1063.0
2018-01-22 03:15:4.613684;23.43;39.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32880.0;112.0;32880.0;1074.0
2018-01-22 03:15:4.713692;23.27;23.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32883.0;115.0;32883.0;1088.0
2018-01-22 03:15:4.813735;22.73;225.0;133.0;133.0;86.0;20.0;20.0;0.0;0.0;0.0;32881.0;113.0;32881.0;1077.0
2018-01-22 03:15:4.914157;23.0;252.0;133.0;133.0;84.0;20.0;20.0;0.0;0.0;0.0;32883.0;115.0;32883.0;1111.0
2018-01-22 03:15:5.014179;22.85;237.0;133.0;133.0;85.0;20.0;20.0;0.0;0.0;0.0;32884.0;116.0;32884.0;1112.0
2018-01-22 03:15:5.11424;23.63;59.0;133.0;133.0;85.0;20.0;20.0;0.0;0.0;0.0;32884.0;116.0;32884.0;1146.0
2018-01-22 03:15:5.215182;23.98;94.0;133.0;133.0;86.0;20.0;20.0;0.0;0.0;0.0;32888.0;120.0;32888.0;1162.0
2018-01-22 03:15:5.31564;24.240000000000002;120.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32890.0;122.0;32890.0;1158.0
2018-01-22 03:15:5.415702;24.14;110.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32890.0;122.0;32890.0;1199.0
2018-01-22 03:15:5.534326;24.67;163.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32893.0;125.0;32893.0;1162.0
2018-01-22 03:15:5.648375;25.3;226.0;133.0;133.0;91.0;20.0;20.0;0.0;0.0;0.0;32890.0;122.0;32890.0;1217.0
2018-01-22 03:15:5.748822;25.47;243.0;133.0;133.0;92.0;20.0;20.0;0.0;0.0;0.0;32895.0;127.0;32895.0;1210.0
2018-01-22 03:15:5.848835;24.63;159.0;133.0;133.0;92.0;20.0;20.0;0.0;0.0;0.0;32895.0;127.0;32895.0;1253.0
2018-01-22 03:15:5.948871;25.16;212.0;133.0;133.0;92.0;20.0;20.0;0.0;0.0;0.0;32899.0;131.0;32899.0;1254.0
2018-01-22 03:15:6.060289;24.97;193.0;133.0;133.0;88.0;20.0;20.0;0.0;0.0;0.0;32900.0;132.0;32900.0;1267.0
2018-01-22 03:15:6.160317;25.060000000000002;202.0;133.0;133.0;88.0;20.0;20.0;0.0;0.0;0.0;32901.0;133.0;32901.0;1279.0
2018-01-22 03:15:6.263222;25.42;238.0;133.0;133.0;88.0;20.0;20.0;0.0;0.0;0.0;32902.0;134.0;32902.0;1298.0
2018-01-22 03:15:6.363218;24.92;188.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32905.0;137.0;32905.0;1348.0
2018-01-22 03:15:6.463243;25.62;2.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32909.0;141.0;32909.0;1352.0
2018-01-22 03:15:6.563715;25.28;224.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32911.0;143.0;32911.0;1397.0
2018-01-22 03:15:6.663724;26.27;67.0;133.0;133.0;90.0;20.0;20.0;0.0;0.0;0.0;32915.0;147.0;32915.0;1397.0
2018-01-22 03:15:7.064262;26.59;99.0;133.0;133.0;89.0;20.0;20.0;0.0;0.0;0.0;32925.0;157.0;32925.0;1550.0
2018-01-22 03:15:7.165204;26.86;126.0;133.0;133.0;88.0;20.0;20.0;0.0;0.0;0.0;32930.0;162.0;32930.0;1553.0
2018-01-22 03:15:7.265212;28.02;242.0;133.0;133.0;84.0;20.0;20.0;0.0;0.0;0.0;32931.0;163.0;32931.0;1610.0
2018-01-22 03:15:7.36525;28.27;11.0;133.0;133.0;85.0;20.0;20.0;0.0;0.0;0.0;32937.0;169.0;32937.0;1641.0
2018-01-22 03:15:7.465705;28.2;4.0;133.0;133.0;84.0;20.0;20.0;0.0;0.0;0.0;32941.0;173.0;32941.0;1683.0
2018-01-22 03:15:7.565699;28.16;0.0;133.0;133.0;84.0;20.0;20.0;0.0;0.0;0.0;32945.0;177.0;32945.0;1672.0
2018-01-22 03:15:7.665758;29.34;118.0;133.0;133.0;84.0;20.0;20.0;0.0;0.0;0.0;32945.0;177.0;32945.0;1703.0
2018-01-22 03:15:7.810375;29.54;138.0;133.0;133.0;82.0;20.0;20.0;0.0;0.0;0.0;32948.0;180.0;32948.0;1720.0
2018-01-22 03:15:7.913242;30.13;197.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32950.0;182.0;32950.0;1738.0
2018-01-22 03:15:8.013247;32.01;129.0;133.0;133.0;77.0;20.0;20.0;0.0;0.0;0.0;32952.0;184.0;32952.0;1758.0
2018-01-22 03:15:8.113283;32.26;154.0;133.0;133.0;77.0;20.0;20.0;0.0;0.0;0.0;32955.0;187.0;32955.0;1772.0
2018-01-22 03:15:8.213756;31.970000000000002;125.0;133.0;133.0;77.0;20.0;20.0;0.0;0.0;0.0;32957.0;189.0;32957.0;1790.0
2018-01-22 03:15:8.313761;32.7;198.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32958.0;190.0;32958.0;1799.0
2018-01-22 03:15:8.413816;33.7;42.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32959.0;191.0;32959.0;1792.0
2018-01-22 03:15:8.514257;34.31;103.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32957.0;189.0;32957.0;1780.0
2018-01-22 03:15:8.614256;34.76;148.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32956.0;188.0;32956.0;1769.0
2018-01-22 03:15:8.714286;35.17;189.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32955.0;187.0;32955.0;1773.0
2018-01-22 03:15:8.815249;35.44;216.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32954.0;186.0;32954.0;1783.0
2018-01-22 03:15:8.91525;35.660000000000004;238.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32955.0;187.0;32955.0;1651.0
2018-01-22 03:15:9.015298;36.050000000000004;21.0;133.0;133.0;76.0;20.0;20.0;0.0;0.0;0.0;32955.0;187.0;32955.0;1436.0
2018-01-22 03:15:9.115728;35.64;236.0;133.0;133.0;78.0;20.0;20.0;0.0;0.0;0.0;32956.0;188.0;32956.0;1239.0
2018-01-22 03:15:9.215734;34.84;156.0;135.0;135.0;78.0;20.0;20.0;0.0;0.0;0.0;32957.0;189.0;32957.0;1156.0
2018-01-22 03:15:9.315776;34.62;134.0;135.0;135.0;78.0;20.0;20.0;0.0;0.0;0.0;32958.0;190.0;32958.0;1084.0
2018-01-22 03:15:9.448416;34.96;168.0;135.0;135.0;82.0;20.0;20.0;0.0;0.0;0.0;32956.0;188.0;32956.0;1088.0
2018-01-22 03:15:9.548452;35.19;191.0;135.0;135.0;88.0;20.0;20.0;0.0;0.0;0.0;32958.0;190.0;32958.0;1074.0
2018-01-22 03:15:9.648924;34.56;128.0;135.0;135.0;88.0;20.0;20.0;0.0;0.0;0.0;32957.0;189.0;32957.0;1109.0
2018-01-22 03:15:9.748927;34.62;134.0;135.0;135.0;88.0;20.0;20.0;0.0;0.0;0.0;32961.0;193.0;32961.0;1109.0
2018-01-22 03:15:9.848976;35.480000000000004;220.0;135.0;135.0;88.0;20.0;20.0;0.0;0.0;0.0;32961.0;193.0;32961.0;1123.0
