dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 07:20:3.741634;64.51;51.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1130.0
2018-01-19 07:20:3.842075;64.66;66.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33088.0;64.0;33088.0;1122.0
2018-01-19 07:20:3.943049;64.6;60.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33090.0;66.0;33090.0;1131.0
2018-01-19 07:20:4.043105;64.59;59.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1138.0
2018-01-19 07:20:4.14355;64.95;95.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1127.0
2018-01-19 07:20:4.243565;65.05;105.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33090.0;66.0;33090.0;1130.0
2018-01-19 07:20:4.343585;65.23;123.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1122.0
2018-01-19 07:20:4.446202;65.08;108.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1134.0
2018-01-19 07:20:4.546237;65.09;109.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33092.0;68.0;33092.0;1126.0
2018-01-19 07:20:4.646706;65.08;108.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33092.0;68.0;33092.0;1138.0
2018-01-19 07:20:4.746704;65.68;168.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1139.0
2018-01-19 07:20:4.846728;65.52;152.0;137.0;137.0;53.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1143.0
2018-01-19 07:20:4.988175;65.8;180.0;137.0;137.0;53.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1131.0
2018-01-19 07:20:5.08821;65.81;181.0;137.0;137.0;51.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1137.0
2018-01-19 07:20:5.191117;65.83;183.0;137.0;137.0;51.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1141.0
2018-01-19 07:20:5.291608;66.21000000000001;221.0;137.0;137.0;51.0;20.0;20.0;0.0;0.0;0.0;33095.0;71.0;33095.0;1140.0
2018-01-19 07:20:5.492119;66.42;242.0;137.0;137.0;51.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1153.0
2018-01-19 07:20:5.593072;66.33;233.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33097.0;73.0;33097.0;1144.0
2018-01-19 07:20:5.693128;66.47;247.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33096.0;72.0;33096.0;1154.0
2018-01-19 07:20:5.793588;66.4;240.0;137.0;137.0;46.0;20.0;20.0;0.0;0.0;0.0;33098.0;74.0;33098.0;1137.0
2018-01-19 07:20:5.938208;66.53;253.0;137.0;137.0;13.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1163.0
2018-01-19 07:20:6.041111;66.52;252.0;137.0;137.0;33.0;20.0;20.0;0.0;0.0;0.0;33099.0;75.0;33099.0;1139.0
2018-01-19 07:20:6.141158;66.97;41.0;137.0;137.0;23.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1151.0
2018-01-19 07:20:6.241626;66.71000000000001;15.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33095.0;71.0;33095.0;1141.0
2018-01-19 07:20:6.341621;66.71000000000001;15.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33094.0;70.0;33094.0;1132.0
2018-01-19 07:20:6.44165;67.1;54.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1124.0
2018-01-19 07:20:6.542112;67.12;56.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1138.0
2018-01-19 07:20:6.643083;66.9;34.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33093.0;69.0;33093.0;1132.0
2018-01-19 07:20:6.743128;67.03;47.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33092.0;68.0;33092.0;1131.0
2018-01-19 07:20:6.843122;66.62;6.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1132.0
2018-01-19 07:20:6.94359;66.37;237.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33092.0;68.0;33092.0;1128.0
2018-01-19 07:20:7.043633;66.47;247.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1128.0
2018-01-19 07:20:7.146239;66.49;249.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33091.0;67.0;33091.0;1125.0
2018-01-19 07:20:7.24628;65.87;187.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1123.0
2018-01-19 07:20:7.346745;66.08;208.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1121.0
2018-01-19 07:20:7.446736;65.82000000000001;182.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33089.0;65.0;33089.0;1121.0
2018-01-19 07:20:7.546794;65.89;189.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33088.0;64.0;33088.0;1121.0
2018-01-19 07:20:7.688211;65.9;190.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33088.0;64.0;33088.0;1116.0
2018-01-19 07:20:7.788251;65.64;164.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33087.0;63.0;33087.0;1116.0
2018-01-19 07:20:7.891154;65.77;177.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33087.0;63.0;33087.0;1115.0
2018-01-19 07:20:7.991643;65.44;144.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33086.0;62.0;33086.0;1113.0
2018-01-19 07:20:8.19214;65.26;126.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33086.0;62.0;33086.0;1109.0
2018-01-19 07:20:8.293112;65.3;130.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33084.0;60.0;33084.0;1097.0
2018-01-19 07:20:8.393162;64.9;90.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1105.0
2018-01-19 07:20:8.493631;64.91;91.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33084.0;60.0;33084.0;1101.0
2018-01-19 07:20:8.593624;64.98;98.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1102.0
2018-01-19 07:20:8.693659;64.76;76.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1098.0
2018-01-19 07:20:8.838275;64.87;87.0;137.0;137.0;13.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1099.0
2018-01-19 07:20:8.941161;64.61;61.0;137.0;137.0;14.0;20.0;20.0;0.0;0.0;0.0;33082.0;58.0;33082.0;1103.0
2018-01-19 07:20:9.041158;64.15;15.0;137.0;137.0;25.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1122.0
2018-01-19 07:20:9.141201;64.41;41.0;137.0;137.0;38.0;20.0;20.0;0.0;0.0;0.0;33086.0;62.0;33086.0;1101.0
2018-01-19 07:20:9.241666;64.14;14.0;137.0;137.0;41.0;20.0;20.0;0.0;0.0;0.0;33082.0;58.0;33082.0;1103.0
2018-01-19 07:20:9.341677;64.13;13.0;137.0;137.0;44.0;20.0;20.0;0.0;0.0;0.0;33083.0;59.0;33083.0;1116.0
2018-01-19 07:20:9.441694;64.37;37.0;137.0;137.0;47.0;20.0;20.0;0.0;0.0;0.0;33085.0;61.0;33085.0;1097.0
2018-01-19 07:20:9.541687;64.33;33.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33085.0;61.0;33085.0;1109.0
2018-01-19 07:20:9.642146;64.11;11.0;137.0;137.0;48.0;20.0;20.0;0.0;0.0;0.0;33084.0;60.0;33084.0;1113.0
2018-01-19 07:20:9.742195;64.32000000000001;32.0;137.0;137.0;50.0;20.0;20.0;0.0;0.0;0.0;33085.0;61.0;33085.0;1110.0
2018-01-19 07:20:9.842186;64.45;45.0;137.0;137.0;52.0;20.0;20.0;0.0;0.0;0.0;33086.0;62.0;33086.0;1115.0
