dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-22 09:36:2.043588;85.15;67.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1481.0
2018-01-22 09:36:2.143582;84.97;49.0;137.0;137.0;0.0;20.0;20.0;1.0;1.0;1.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:2.243608;85.04;56.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1489.0
2018-01-22 09:36:2.3436;85.84;136.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1480.0
2018-01-22 09:36:2.443606;85.79;131.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1482.0
2018-01-22 09:36:2.543604;85.54;106.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1488.0
2018-01-22 09:36:2.64361;85.9;142.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1478.0
2018-01-22 09:36:2.743616;85.83;135.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1483.0
2018-01-22 09:36:2.843626;85.84;136.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1492.0
2018-01-22 09:36:2.943624;85.47;99.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:3.043615;85.91;143.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1480.0
2018-01-22 09:36:3.143631;85.82000000000001;134.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1489.0
2018-01-22 09:36:3.243632;85.95;147.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:3.34364;85.75;127.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1482.0
2018-01-22 09:36:3.443648;85.86;138.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1482.0
2018-01-22 09:36:3.543645;86.02;154.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-22 09:36:3.643645;85.91;143.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:3.743646;86.0;152.0;137.0;137.0;0.0;20.0;20.0;1.0;1.0;1.0;33194.0;170.0;33194.0;1479.0
2018-01-22 09:36:3.843658;86.25;177.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1483.0
2018-01-22 09:36:3.943708;86.01;153.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-22 09:36:4.043709;86.10000000000001;162.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1481.0
2018-01-22 09:36:4.143719;86.22;174.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:4.243729;85.79;131.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1491.0
2018-01-22 09:36:4.343734;85.66;118.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1487.0
2018-01-22 09:36:4.443734;86.26;178.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1478.0
2018-01-22 09:36:4.543743;86.01;153.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1489.0
2018-01-22 09:36:4.643741;85.87;139.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1491.0
2018-01-22 09:36:4.743791;85.89;141.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1481.0
2018-01-22 09:36:4.843797;86.07000000000001;159.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:4.943795;86.27;179.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1492.0
2018-01-22 09:36:5.043797;86.17;169.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1483.0
2018-01-22 09:36:5.143803;86.11;163.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1479.0
2018-01-22 09:36:5.243813;86.07000000000001;159.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1491.0
2018-01-22 09:36:5.343818;86.14;166.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1492.0
2018-01-22 09:36:5.443818;85.85000000000001;137.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1481.0
2018-01-22 09:36:5.54383;86.31;183.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:5.643824;86.56;208.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1493.0
2018-01-22 09:36:5.743832;85.82000000000001;134.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:5.843829;86.15;167.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1481.0
2018-01-22 09:36:5.943838;86.4;192.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:6.04384;85.94;146.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:6.143845;86.12;164.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1481.0
2018-01-22 09:36:6.2497;86.32000000000001;184.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-22 09:36:6.349747;85.87;139.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1493.0
2018-01-22 09:36:6.452142;85.58;110.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1482.0
2018-01-22 09:36:6.552157;85.46000000000001;98.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:6.65218;86.02;154.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:6.752648;85.86;138.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1487.0
2018-01-22 09:36:6.852645;86.02;154.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1479.0
2018-01-22 09:36:7.253185;85.86;138.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1486.0
2018-01-22 09:36:7.354128;86.32000000000001;184.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1482.0
2018-01-22 09:36:7.454136;85.88;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1489.0
2018-01-22 09:36:7.554181;85.72;124.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1483.0
2018-01-22 09:36:7.654618;85.99;151.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1483.0
2018-01-22 09:36:7.754614;85.47;99.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1479.0
2018-01-22 09:36:7.854652;86.01;153.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-22 09:36:7.999809;86.07000000000001;159.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1489.0
2018-01-22 09:36:8.102204;85.88;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1481.0
2018-01-22 09:36:8.202197;85.63;115.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1486.0
2018-01-22 09:36:8.302239;85.31;83.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-22 09:36:8.4027;86.0;152.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1480.0
2018-01-22 09:36:8.502714;85.89;141.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1486.0
2018-01-22 09:36:8.602746;85.95;147.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1490.0
2018-01-22 09:36:8.703198;85.79;131.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:8.803195;85.88;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1481.0
2018-01-22 09:36:8.903235;85.60000000000001;112.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1485.0
2018-01-22 09:36:9.004206;85.58;110.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1492.0
2018-01-22 09:36:9.104676;85.89;141.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1485.0
2018-01-22 09:36:9.204706;86.07000000000001;159.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1481.0
2018-01-22 09:36:9.342606;85.91;143.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33193.0;169.0;33193.0;1491.0
2018-01-22 09:36:9.442598;86.17;169.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1486.0
2018-01-22 09:36:9.542606;86.26;178.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33195.0;171.0;33195.0;1479.0
2018-01-22 09:36:9.642606;85.88;140.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1488.0
2018-01-22 09:36:9.742614;86.09;161.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1489.0
2018-01-22 09:36:9.842607;85.96000000000001;148.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33194.0;170.0;33194.0;1480.0
