dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-22 10:13:2.564331;0.08;8.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:2.664328;0.32;32.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 10:13:2.764339;0.01;1.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:2.864338;0.2;20.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:2.964347;0.08;8.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:3.064348;0.23;23.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:3.164344;0.24;24.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:3.264348;0.23;23.0;127.0;127.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.364399;0.09;9.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.464404;0.19;19.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.564425;0.08;8.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.664422;0.24;24.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.76442;0.12;12.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.864421;0.25;25.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:3.96443;0.42;42.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:4.064424;0.09;9.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:4.164486;0.19;19.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:4.264491;0.07;7.0;127.0;127.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:4.364492;0.17;17.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:4.464491;0.14;14.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:4.564497;0.09;9.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:4.664497;0.17;17.0;127.0;127.0;0.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:4.764518;0.31;31.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:4.864521;0.2;20.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:4.964511;0.3;30.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:5.06452;0.24;24.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:5.164536;0.21;21.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:5.264541;0.08;8.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 10:13:5.364536;0.11;11.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:5.464538;0.32;32.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:5.564544;0.14;14.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:5.664537;0.13;13.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:5.764539;0.05;5.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:5.864593;0.1;10.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:5.96462;0.08;8.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:6.064613;0.04;4.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:6.164616;0.12;12.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:6.264617;0.06;6.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:6.364628;0.15;15.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:6.464633;0.1;10.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;648.0
2018-01-22 10:13:6.564629;0.08;8.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:6.664637;0.18;18.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 10:13:6.764642;0.01;1.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:6.86464;0.12;12.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:6.964642;0.13;13.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;646.0
2018-01-22 10:13:7.064646;0.14;14.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;645.0
2018-01-22 10:13:7.164658;0.18;18.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;643.0
2018-01-22 10:13:7.264649;0.03;3.0;127.0;127.0;0.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;641.0
2018-01-22 10:13:7.364661;0.11;11.0;127.0;127.0;8.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;641.0
2018-01-22 10:13:7.464671;0.08;8.0;127.0;127.0;9.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;638.0
2018-01-22 10:13:7.564668;0.3;30.0;127.0;127.0;17.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;624.0
2018-01-22 10:13:7.664665;0.13;13.0;127.0;127.0;18.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;610.0
2018-01-22 10:13:7.76467;0.11;11.0;127.0;127.0;18.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;618.0
2018-01-22 10:13:7.86467;0.25;25.0;127.0;127.0;18.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;656.0
2018-01-22 10:13:7.964681;0.24;24.0;127.0;127.0;18.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;695.0
2018-01-22 10:13:8.064675;0.4;40.0;127.0;127.0;18.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;724.0
2018-01-22 10:13:8.164685;0.21;21.0;127.0;127.0;20.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;750.0
2018-01-22 10:13:8.26468;0.11;11.0;127.0;127.0;21.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;759.0
2018-01-22 10:13:8.364683;0.12;12.0;127.0;127.0;23.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;749.0
2018-01-22 10:13:8.464688;0.11;11.0;127.0;127.0;24.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;743.0
2018-01-22 10:13:8.564692;0.17;17.0;127.0;127.0;26.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;736.0
2018-01-22 10:13:8.664702;0.24;24.0;127.0;127.0;28.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;731.0
2018-01-22 10:13:8.764701;0.06;6.0;127.0;127.0;30.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;722.0
2018-01-22 10:13:8.864723;0.18;18.0;127.0;127.0;32.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;709.0
2018-01-22 10:13:8.964714;0.25;25.0;127.0;127.0;34.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;698.0
2018-01-22 10:13:9.064728;0.2;20.0;127.0;127.0;37.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;689.0
2018-01-22 10:13:9.164725;0.21;21.0;127.0;127.0;39.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;675.0
2018-01-22 10:13:9.264722;0.13;13.0;127.0;127.0;41.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;653.0
2018-01-22 10:13:9.364742;0.3;30.0;127.0;127.0;42.0;20.0;20.0;1.0;1.0;1.0;32767.0;255.0;32767.0;639.0
2018-01-22 10:13:9.464735;0.44;44.0;127.0;127.0;42.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;639.0
2018-01-22 10:13:9.564745;0.51;51.0;127.0;127.0;43.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;662.0
2018-01-22 10:13:9.664752;0.61;61.0;127.0;127.0;45.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;662.0
2018-01-22 10:13:9.764751;0.5;50.0;127.0;127.0;45.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;652.0
2018-01-22 10:13:9.864759;0.49;49.0;127.0;127.0;45.0;20.0;20.0;0.0;0.0;0.0;32767.0;255.0;32767.0;650.0
